customerId,firstname,lastname,email,city,state,country,zipcode
737,Vihaan,Gupta,vihaan.gupta737@example.com,Kolkata,DL,India,971852
738,Ananya,Reddy,ananya.reddy738@example.com,Delhi,TS,India,270927
739,Aditya,Iyer,aditya.iyer739@example.com,Bengaluru,MH,India,190038
740,Riya,Iyer,riya.iyer740@example.com,Pune,DL,India,237047
741,Arjun,Das,arjun.das741@example.com,Kolkata,DL,India,756336
742,Riya,Khan,riya.khan742@example.com,Bengaluru,MH,India,549504
743,Diya,Singh,diya.singh743@example.com,Kolkata,TS,India,435235
744,Vivaan,Iyer,vivaan.iyer744@example.com,Bengaluru,GJ,India,655758
745,Aditya,Mehta,aditya.mehta745@example.com,Bengaluru,DL,India,262841
746,Arjun,Reddy,arjun.reddy746@example.com,Pune,DL,India,583918
747,Vihaan,Iyer,vihaan.iyer747@example.com,Delhi,GJ,India,061015
748,Vivaan,Iyer,vivaan.iyer748@example.com,Hyderabad,TS,India,841436
749,Aarav,Khan,aarav.khan749@example.com,Hyderabad,WB,India,153004
750,Diya,Khan,diya.khan750@example.com,Mumbai,TS,India,939668
751,Ishita,Sharma,ishita.sharma751@example.com,Chennai,KA,India,332964
752,Sai,Khan,sai.khan752@example.com,Mumbai,TN,India,972039
753,Riya,Gupta,riya.gupta753@example.com,Ahmedabad,TN,India,422721
754,Vihaan,Sharma,vihaan.sharma754@example.com,Mumbai,WB,India,726806
755,Vivaan,Das,vivaan.das755@example.com,Delhi,WB,India,708163
756,Riya,Singh,riya.singh756@example.com,Pune,TN,India,269888
757,Riya,Patel,riya.patel757@example.com,Delhi,KA,India,647362
758,Ishita,Khan,ishita.khan758@example.com,Kolkata,WB,India,570380
759,Ishita,Verma,ishita.verma759@example.com,Delhi,KA,India,272560
760,Aditya,Gupta,aditya.gupta760@example.com,Pune,TS,India,779340
761,Arjun,Khan,arjun.khan761@example.com,Mumbai,TS,India,491708
762,Sai,Sharma,sai.sharma762@example.com,Hyderabad,TS,India,214355
763,Ananya,Verma,ananya.verma763@example.com,Hyderabad,GJ,India,617258
764,Arjun,Mehta,arjun.mehta764@example.com,Chennai,GJ,India,141564
765,Vivaan,Patel,vivaan.patel765@example.com,Chennai,KA,India,410218
766,Riya,Iyer,riya.iyer766@example.com,Ahmedabad,MH,India,583096
767,Ishita,Mehta,ishita.mehta767@example.com,Mumbai,WB,India,042625
768,Ishita,Singh,ishita.singh768@example.com,Mumbai,GJ,India,864384
769,Ishita,Sharma,ishita.sharma769@example.com,Pune,DL,India,717882
770,Aditya,Sharma,aditya.sharma770@example.com,Ahmedabad,MH,India,148851
771,Diya,Mehta,diya.mehta771@example.com,Bengaluru,MH,India,534520
772,Riya,Reddy,riya.reddy772@example.com,Mumbai,MH,India,385328
773,Riya,Mehta,riya.mehta773@example.com,Pune,TN,India,828235
774,Sai,Patel,sai.patel774@example.com,Ahmedabad,GJ,India,901012
775,Ishita,Das,ishita.das775@example.com,Hyderabad,TS,India,891272
776,Ishita,Reddy,ishita.reddy776@example.com,Chennai,KA,India,713165
777,Arjun,Verma,arjun.verma777@example.com,Kolkata,KA,India,504082
778,Ananya,Khan,ananya.khan778@example.com,Mumbai,KA,India,217940
779,Aditya,Mehta,aditya.mehta779@example.com,Kolkata,TS,India,027570
780,Vivaan,Mehta,vivaan.mehta780@example.com,Hyderabad,GJ,India,130665
781,Vivaan,Iyer,vivaan.iyer781@example.com,Mumbai,DL,India,912766
782,Aarav,Singh,aarav.singh782@example.com,Mumbai,WB,India,935934
783,Vihaan,Khan,vihaan.khan783@example.com,Bengaluru,MH,India,462816
784,Vivaan,Singh,vivaan.singh784@example.com,Hyderabad,KA,India,250379
785,Arjun,Mehta,arjun.mehta785@example.com,Pune,TS,India,210810
786,Aarav,Singh,aarav.singh786@example.com,Chennai,MH,India,503530
787,Sai,Singh,sai.singh787@example.com,Bengaluru,DL,India,631021
788,Riya,Das,riya.das788@example.com,Mumbai,KA,India,146691
789,Arjun,Das,arjun.das789@example.com,Kolkata,GJ,India,607665
790,Diya,Iyer,diya.iyer790@example.com,Chennai,GJ,India,008448
791,Ishita,Sharma,ishita.sharma791@example.com,Mumbai,TS,India,791956
792,Ishita,Iyer,ishita.iyer792@example.com,Delhi,TS,India,468509
793,Aditya,Gupta,aditya.gupta793@example.com,Ahmedabad,DL,India,068932
794,Arjun,Singh,arjun.singh794@example.com,Bengaluru,WB,India,783168
795,Aditya,Reddy,aditya.reddy795@example.com,Mumbai,MH,India,910635
796,Arjun,Khan,arjun.khan796@example.com,Mumbai,TS,India,833731
797,Diya,Iyer,diya.iyer797@example.com,Hyderabad,MH,India,179545
798,Diya,Singh,diya.singh798@example.com,Pune,MH,India,580440
799,Aarav,Das,aarav.das799@example.com,Mumbai,WB,India,636758
800,Ishita,Khan,ishita.khan800@example.com,Delhi,DL,India,269860
801,Arjun,Reddy,arjun.reddy801@example.com,Kolkata,KA,India,535939
802,Ananya,Khan,ananya.khan802@example.com,Delhi,GJ,India,497177
803,Arjun,Iyer,arjun.iyer803@example.com,Bengaluru,TN,India,656051
804,Aarav,Gupta,aarav.gupta804@example.com,Mumbai,WB,India,406835
805,Ishita,Sharma,ishita.sharma805@example.com,Hyderabad,DL,India,493283
806,Vihaan,Gupta,vihaan.gupta806@example.com,Kolkata,GJ,India,997155
807,Aarav,Iyer,aarav.iyer807@example.com,Kolkata,DL,India,640349
808,Ananya,Khan,ananya.khan808@example.com,Hyderabad,WB,India,937176
809,Ananya,Khan,ananya.khan809@example.com,Delhi,TS,India,334884
810,Vihaan,Singh,vihaan.singh810@example.com,Hyderabad,MH,India,438660
811,Aarav,Khan,aarav.khan811@example.com,Hyderabad,DL,India,423943
812,Vihaan,Reddy,vihaan.reddy812@example.com,Bengaluru,KA,India,717876
813,Diya,Singh,diya.singh813@example.com,Chennai,WB,India,215747
814,Aarav,Reddy,aarav.reddy814@example.com,Delhi,GJ,India,999099
815,Riya,Singh,riya.singh815@example.com,Mumbai,MH,India,267404
816,Aarav,Reddy,aarav.reddy816@example.com,Mumbai,WB,India,731958
817,Diya,Patel,diya.patel817@example.com,Delhi,MH,India,867699
818,Ananya,Mehta,ananya.mehta818@example.com,Hyderabad,TN,India,265638
819,Aarav,Patel,aarav.patel819@example.com,Pune,WB,India,965270
820,Sai,Iyer,sai.iyer820@example.com,Ahmedabad,TN,India,616385
821,Aditya,Reddy,aditya.reddy821@example.com,Delhi,MH,India,572675
822,Sai,Mehta,sai.mehta822@example.com,Delhi,WB,India,572208
823,Ishita,Mehta,ishita.mehta823@example.com,Hyderabad,MH,India,116365
824,Ishita,Gupta,ishita.gupta824@example.com,Kolkata,WB,India,837828
825,Vihaan,Das,vihaan.das825@example.com,Hyderabad,WB,India,274134
826,Vivaan,Reddy,vivaan.reddy826@example.com,Chennai,WB,India,898903
827,Aarav,Reddy,aarav.reddy827@example.com,Hyderabad,WB,India,514719
828,Ananya,Das,ananya.das828@example.com,Ahmedabad,MH,India,193089
829,Ishita,Iyer,ishita.iyer829@example.com,Kolkata,TS,India,117973
830,Sai,Gupta,sai.gupta830@example.com,Chennai,DL,India,414563
831,Vihaan,Reddy,vihaan.reddy831@example.com,Delhi,DL,India,094367
832,Ishita,Sharma,ishita.sharma832@example.com,Chennai,DL,India,282597
833,Arjun,Das,arjun.das833@example.com,Chennai,MH,India,478068
834,Arjun,Sharma,arjun.sharma834@example.com,Hyderabad,MH,India,709312
835,Aarav,Das,aarav.das835@example.com,Pune,DL,India,217159
836,Sai,Reddy,sai.reddy836@example.com,Hyderabad,MH,India,058977
837,Ananya,Reddy,ananya.reddy837@example.com,Chennai,GJ,India,142622
838,Ishita,Iyer,ishita.iyer838@example.com,Bengaluru,KA,India,248997
839,Riya,Reddy,riya.reddy839@example.com,Bengaluru,GJ,India,706631
840,Sai,Reddy,sai.reddy840@example.com,Mumbai,KA,India,510583
841,Riya,Verma,riya.verma841@example.com,Pune,MH,India,491629
842,Sai,Mehta,sai.mehta842@example.com,Ahmedabad,GJ,India,030419
843,Arjun,Singh,arjun.singh843@example.com,Delhi,TN,India,780780
844,Diya,Gupta,diya.gupta844@example.com,Bengaluru,WB,India,681590
845,Aarav,Khan,aarav.khan845@example.com,Bengaluru,MH,India,459675
846,Arjun,Mehta,arjun.mehta846@example.com,Hyderabad,MH,India,409671
847,Vihaan,Gupta,vihaan.gupta847@example.com,Pune,MH,India,035021
848,Aarav,Khan,aarav.khan848@example.com,Delhi,TN,India,614786
849,Vivaan,Khan,vivaan.khan849@example.com,Hyderabad,WB,India,802671
850,Aarav,Patel,aarav.patel850@example.com,Mumbai,GJ,India,685005
851,Riya,Das,riya.das851@example.com,Kolkata,MH,India,891270
852,Aarav,Sharma,aarav.sharma852@example.com,Delhi,DL,India,756468
853,Aarav,Das,aarav.das853@example.com,Pune,MH,India,726586
854,Vihaan,Iyer,vihaan.iyer854@example.com,Kolkata,TN,India,619983
855,Arjun,Iyer,arjun.iyer855@example.com,Ahmedabad,TN,India,092230
856,Aditya,Sharma,aditya.sharma856@example.com,Ahmedabad,GJ,India,134516
857,Aarav,Verma,aarav.verma857@example.com,Pune,MH,India,845102
858,Aditya,Das,aditya.das858@example.com,Hyderabad,WB,India,659974
859,Sai,Reddy,sai.reddy859@example.com,Kolkata,MH,India,665289
860,Vivaan,Sharma,vivaan.sharma860@example.com,Kolkata,MH,India,886047
861,Diya,Iyer,diya.iyer861@example.com,Delhi,MH,India,779565
862,Vihaan,Das,vihaan.das862@example.com,Pune,TS,India,533769
863,Sai,Gupta,sai.gupta863@example.com,Delhi,TN,India,637270
864,Vihaan,Gupta,vihaan.gupta864@example.com,Bengaluru,GJ,India,212509
865,Vihaan,Reddy,vihaan.reddy865@example.com,Pune,GJ,India,969854
866,Aditya,Reddy,aditya.reddy866@example.com,Ahmedabad,KA,India,664573
867,Aarav,Patel,aarav.patel867@example.com,Pune,TN,India,530834
868,Arjun,Mehta,arjun.mehta868@example.com,Ahmedabad,TN,India,524660
869,Ishita,Sharma,ishita.sharma869@example.com,Pune,KA,India,212522
870,Sai,Gupta,sai.gupta870@example.com,Mumbai,MH,India,546562
871,Aditya,Khan,aditya.khan871@example.com,Hyderabad,MH,India,608906
872,Vivaan,Verma,vivaan.verma872@example.com,Ahmedabad,DL,India,396160
873,Vihaan,Iyer,vihaan.iyer873@example.com,Ahmedabad,MH,India,141325
874,Ananya,Khan,ananya.khan874@example.com,Mumbai,KA,India,638691
875,Diya,Sharma,diya.sharma875@example.com,Bengaluru,TN,India,822541
876,Sai,Sharma,sai.sharma876@example.com,Ahmedabad,TS,India,001446
877,Vihaan,Gupta,vihaan.gupta877@example.com,Mumbai,TN,India,175388
878,Aarav,Mehta,aarav.mehta878@example.com,Kolkata,GJ,India,188467
879,Riya,Mehta,riya.mehta879@example.com,Hyderabad,MH,India,331221
880,Arjun,Patel,arjun.patel880@example.com,Kolkata,DL,India,121549
881,Diya,Patel,diya.patel881@example.com,Delhi,DL,India,039935
882,Vihaan,Reddy,vihaan.reddy882@example.com,Kolkata,MH,India,400791
883,Ishita,Singh,ishita.singh883@example.com,Delhi,MH,India,762213
884,Aditya,Reddy,aditya.reddy884@example.com,Pune,GJ,India,831525
885,Riya,Mehta,riya.mehta885@example.com,Hyderabad,MH,India,311560
886,Diya,Gupta,diya.gupta886@example.com,Ahmedabad,DL,India,345907
887,Aarav,Khan,aarav.khan887@example.com,Ahmedabad,TS,India,034071
888,Diya,Sharma,diya.sharma888@example.com,Delhi,MH,India,636114
889,Diya,Patel,diya.patel889@example.com,Bengaluru,GJ,India,043578
890,Ananya,Khan,ananya.khan890@example.com,Bengaluru,TS,India,605838
891,Ishita,Verma,ishita.verma891@example.com,Ahmedabad,TN,India,934242
892,Ananya,Khan,ananya.khan892@example.com,Ahmedabad,GJ,India,537616
893,Aditya,Iyer,aditya.iyer893@example.com,Chennai,TS,India,027013
894,Riya,Singh,riya.singh894@example.com,Chennai,MH,India,858051
895,Ishita,Iyer,ishita.iyer895@example.com,Pune,TN,India,283892
896,Sai,Iyer,sai.iyer896@example.com,Kolkata,DL,India,440099
897,Sai,Iyer,sai.iyer897@example.com,Mumbai,WB,India,544742
898,Aarav,Khan,aarav.khan898@example.com,Bengaluru,KA,India,278292
899,Riya,Khan,riya.khan899@example.com,Ahmedabad,DL,India,207454
900,Ishita,Singh,ishita.singh900@example.com,Delhi,GJ,India,351646
901,Riya,Verma,riya.verma901@example.com,Mumbai,DL,India,669302
902,Ananya,Singh,ananya.singh902@example.com,Bengaluru,GJ,India,288786
903,Vihaan,Mehta,vihaan.mehta903@example.com,Pune,WB,India,100071
904,Sai,Iyer,sai.iyer904@example.com,Bengaluru,DL,India,596181
905,Aarav,Gupta,aarav.gupta905@example.com,Ahmedabad,KA,India,733332
906,Arjun,Gupta,arjun.gupta906@example.com,Pune,GJ,India,807200
907,Aarav,Verma,aarav.verma907@example.com,Hyderabad,MH,India,366406
908,Sai,Sharma,sai.sharma908@example.com,Mumbai,MH,India,041610
909,Ananya,Patel,ananya.patel909@example.com,Delhi,GJ,India,083009
910,Vihaan,Das,vihaan.das910@example.com,Ahmedabad,TS,India,811086
911,Diya,Singh,diya.singh911@example.com,Pune,TN,India,001841
912,Ananya,Mehta,ananya.mehta912@example.com,Bengaluru,DL,India,097719
913,Ananya,Das,ananya.das913@example.com,Chennai,TS,India,453733
914,Aditya,Verma,aditya.verma914@example.com,Bengaluru,WB,India,644623
915,Vihaan,Patel,vihaan.patel915@example.com,Pune,TS,India,325332
916,Riya,Das,riya.das916@example.com,Ahmedabad,GJ,India,651382
917,Ishita,Das,ishita.das917@example.com,Kolkata,WB,India,927884
918,Ananya,Das,ananya.das918@example.com,Hyderabad,TN,India,298930
919,Riya,Sharma,riya.sharma919@example.com,Mumbai,WB,India,577047
920,Aditya,Gupta,aditya.gupta920@example.com,Ahmedabad,GJ,India,897659
921,Diya,Singh,diya.singh921@example.com,Hyderabad,GJ,India,608444
922,Aditya,Reddy,aditya.reddy922@example.com,Pune,MH,India,295078
923,Ananya,Khan,ananya.khan923@example.com,Chennai,GJ,India,853193
924,Diya,Verma,diya.verma924@example.com,Mumbai,TS,India,392532
925,Aarav,Mehta,aarav.mehta925@example.com,Bengaluru,MH,India,038806
926,Vivaan,Mehta,vivaan.mehta926@example.com,Bengaluru,MH,India,425001
927,Arjun,Khan,arjun.khan927@example.com,Chennai,TN,India,554663
928,Aarav,Patel,aarav.patel928@example.com,Bengaluru,TN,India,915129
929,Ananya,Das,ananya.das929@example.com,Mumbai,KA,India,436402
930,Vivaan,Reddy,vivaan.reddy930@example.com,Pune,DL,India,632349
931,Diya,Mehta,diya.mehta931@example.com,Kolkata,GJ,India,797480
932,Aditya,Gupta,aditya.gupta932@example.com,Delhi,KA,India,859898
933,Ishita,Das,ishita.das933@example.com,Pune,MH,India,896745
934,Riya,Khan,riya.khan934@example.com,Mumbai,MH,India,178889
935,Vihaan,Khan,vihaan.khan935@example.com,Ahmedabad,TN,India,818949
936,Ananya,Gupta,ananya.gupta936@example.com,Hyderabad,WB,India,401919
937,Diya,Gupta,diya.gupta937@example.com,Chennai,MH,India,280572
938,Aditya,Verma,aditya.verma938@example.com,Delhi,DL,India,689030
939,Vivaan,Sharma,vivaan.sharma939@example.com,Kolkata,TN,India,426774
940,Vihaan,Iyer,vihaan.iyer940@example.com,Hyderabad,DL,India,278936
941,Sai,Patel,sai.patel941@example.com,Ahmedabad,WB,India,412450
942,Vivaan,Reddy,vivaan.reddy942@example.com,Hyderabad,DL,India,111713
943,Aarav,Reddy,aarav.reddy943@example.com,Chennai,WB,India,165628
944,Aditya,Iyer,aditya.iyer944@example.com,Pune,GJ,India,158192
945,Ishita,Reddy,ishita.reddy945@example.com,Kolkata,GJ,India,014897
946,Vihaan,Das,vihaan.das946@example.com,Delhi,MH,India,237245
947,Aditya,Khan,aditya.khan947@example.com,Kolkata,GJ,India,773516
948,Aarav,Verma,aarav.verma948@example.com,Kolkata,KA,India,081341
949,Aditya,Reddy,aditya.reddy949@example.com,Pune,GJ,India,834910
950,Aarav,Khan,aarav.khan950@example.com,Delhi,MH,India,878825
951,Riya,Singh,riya.singh951@example.com,Kolkata,MH,India,844296
952,Riya,Khan,riya.khan952@example.com,Pune,TN,India,733016
953,Aditya,Sharma,aditya.sharma953@example.com,Chennai,TS,India,177462
954,Riya,Sharma,riya.sharma954@example.com,Hyderabad,GJ,India,163075
955,Ishita,Verma,ishita.verma955@example.com,Mumbai,WB,India,980755
956,Ishita,Das,ishita.das956@example.com,Pune,TS,India,585948
957,Aditya,Gupta,aditya.gupta957@example.com,Pune,TN,India,399644
958,Riya,Reddy,riya.reddy958@example.com,Bengaluru,MH,India,387482
959,Aarav,Gupta,aarav.gupta959@example.com,Delhi,DL,India,134700
960,Vihaan,Iyer,vihaan.iyer960@example.com,Ahmedabad,KA,India,242019
961,Aditya,Patel,aditya.patel961@example.com,Delhi,GJ,India,861874
962,Vihaan,Verma,vihaan.verma962@example.com,Bengaluru,KA,India,119474
963,Ananya,Iyer,ananya.iyer963@example.com,Ahmedabad,KA,India,344007
964,Ishita,Mehta,ishita.mehta964@example.com,Delhi,GJ,India,235846
965,Vihaan,Patel,vihaan.patel965@example.com,Delhi,TN,India,357486
966,Ananya,Sharma,ananya.sharma966@example.com,Hyderabad,TN,India,511928
967,Ananya,Mehta,ananya.mehta967@example.com,Ahmedabad,TS,India,124733
968,Vivaan,Gupta,vivaan.gupta968@example.com,Chennai,TS,India,037268
969,Ananya,Verma,ananya.verma969@example.com,Hyderabad,KA,India,030716
970,Diya,Iyer,diya.iyer970@example.com,Delhi,TN,India,171955
971,Diya,Singh,diya.singh971@example.com,Chennai,GJ,India,121996
972,Ishita,Reddy,ishita.reddy972@example.com,Chennai,MH,India,108458
973,Aditya,Iyer,aditya.iyer973@example.com,Ahmedabad,MH,India,474828
974,Ishita,Patel,ishita.patel974@example.com,Hyderabad,WB,India,947655
975,Aditya,Singh,aditya.singh975@example.com,Bengaluru,WB,India,285109
976,Arjun,Sharma,arjun.sharma976@example.com,Bengaluru,GJ,India,870538
977,Ishita,Khan,ishita.khan977@example.com,Bengaluru,KA,India,887414
978,Vivaan,Reddy,vivaan.reddy978@example.com,Kolkata,DL,India,744227
979,Ananya,Khan,ananya.khan979@example.com,Chennai,DL,India,214374
980,Arjun,Das,arjun.das980@example.com,Bengaluru,GJ,India,824760
981,Ishita,Gupta,ishita.gupta981@example.com,Hyderabad,TN,India,542325
982,Vihaan,Verma,vihaan.verma982@example.com,Mumbai,TS,India,205964
983,Sai,Sharma,sai.sharma983@example.com,Ahmedabad,KA,India,494704
984,Ananya,Das,ananya.das984@example.com,Ahmedabad,TN,India,021894
985,Vihaan,Singh,vihaan.singh985@example.com,Bengaluru,KA,India,338117
986,Ishita,Reddy,ishita.reddy986@example.com,Mumbai,TS,India,005369
987,Riya,Verma,riya.verma987@example.com,Hyderabad,TS,India,610335
988,Aditya,Khan,aditya.khan988@example.com,Hyderabad,DL,India,964479
989,Riya,Das,riya.das989@example.com,Pune,MH,India,193336
990,Diya,Khan,diya.khan990@example.com,Mumbai,GJ,India,830257
991,Vihaan,Verma,vihaan.verma991@example.com,Ahmedabad,DL,India,220137
992,Diya,Gupta,diya.gupta992@example.com,Mumbai,MH,India,214845
993,Aditya,Sharma,aditya.sharma993@example.com,Pune,TN,India,410065
994,Arjun,Gupta,arjun.gupta994@example.com,Pune,GJ,India,322861
995,Ishita,Iyer,ishita.iyer995@example.com,Bengaluru,DL,India,376883
996,Sai,Khan,sai.khan996@example.com,Chennai,WB,India,948770
997,Riya,Das,riya.das997@example.com,Mumbai,GJ,India,871627
998,Arjun,Mehta,arjun.mehta998@example.com,Ahmedabad,TN,India,499984
999,Arjun,Iyer,arjun.iyer999@example.com,Delhi,MH,India,319981
1000,Arjun,Singh,arjun.singh1000@example.com,Pune,KA,India,341631
